"The primary study end point was pancreatic fistula or leakage, defined as amylase-rich fluid (amylase concentration >3 times the upper limit of normal serum amylase level) collected from the peripancreatic drains after postoperative day 3 with a drainage volume of >10 mL per day according to previous studies.8,15 Pancreatic leakage was further classified into clinical and subclinical leakage.5 Clinical leakage was defined as leakage in association with fever (>38°C), leukocytosis (white cell count >10 × 109/L), sepsis (evidence of infection and hemodynamic instability), need for percutaneous drainage for an amylase-rich fluid collection, or reoperation.","The primary study pancreatic fistula leakage, defined amylase-rich fluid (amylase concentration >3 times upper limit normal serum amylase level) collected peripancreatic drains postoperative day 3 drainage volume >10 mL day previous studies.8,15 Pancreatic leakage classified clinical subclinical leakage.5 Clinical leakage defined leakage association fever (>38°C), leukocytosis (white cell count >10 × 109/L), sepsis (evidence infection hemodynamic instability), percutaneous drainage amylase-rich fluid collection, reoperation.",G0000000|C0205225|C0557651|C0030274|C0016169|C0015376|C1704788|C0002712|C0005889|C0002712|C0004268|G0000000|C0040223|C1282910|C0439801|C0205307|C0229671|C0002712|C0441889|C1516695|C0442162|C0013103|C0032790|C0332173|G0000000|C0012621|C0449468|C0450371|C0439526|C0332173|C0205156|C0947630|C0030274|C0015376|C0008902|C0205210|C0205211|C0015376|C0205210|C0015376|C1704788|C0015376|C0004083|C0015967|G0000000|C0023518|C0007457|C0007634|C0750480|C0450371|G0000000|C1442061|C0036690|C3887511|C0009450|C0019010|C1444783|C0522523|C0012621|C0002712|C0005889|C1516698|C0035110
"Secondary endpoints included median progression-free survival (PFS), 12-month PFS, and safety.","Secondary endpoints included median progression-free survival (PFS), 12-month PFS, safety.",C0027627|C2349179|C0332257|C0549183|C0242656|C0038952|C0242792|C0450371|C0242792|C0036043
"The primary end point was median survival time and the secondary end points were response rate, median time to tumour progression and tolerance.","The primary median survival time secondary response rate, median time tumour progression tolerance.",G0000000|C0205225|C0549183|C0038952|C0040223|C0027627|C0871261|C0871208|C0549183|C0040223|C0027651|C0242656|C0013220
The primary endpoint was the ORR assessed by a central review committee in accordance with the Revised International Working Group criteria for malignant lymphoma.,The primary endpoint ORR assessed central review committee Revised International Working Group criteria malignant lymphoma.,G0000000|C0205225|C2349179|G0000000|C1516048|C0205099|C0282443|C2699414|C1527075|C1512888|C0043227|C0441833|C0243161|C0205282|C0024299
"Secondary endpoints included investigator (INV)-assessed PFS, ORR, and duration of response (DOR) per RECIST v1.1, overall survival (OS), patient-reported outcomes, and safety.","Secondary endpoints included investigator (INV)-assessed PFS, ORR, duration response (DOR) RECIST v1.1, survival (OS), patient-reported outcomes, safety.",C0027627|C2349179|C0332257|C0035173|C0021943|C0242792|G0000000|C0449238|C0871261|C0140057|C1709926|C0078433|C0038952|C0229090|C0747307|C1274040|C0036043
The findings indicate that yoga may have beneficial effects on QOL issues in women with stage I–III breast cancer during (neo)adjuvant cytotoxic and endocrine therapy.,The findings yoga beneficial effects QOL issues women stage I–III breast cancer (neo)adjuvant cytotoxic endocrine therapy.,G0000000|C2607943|C0043418|G0000000|C1280500|C0518214|C0033213|C0043210|C0205390|G0000000|C0006141|C0006826|C1366752|C0677881|C0014136|C0039798
"Dietary intake was assessed with four 24-hour telephone dietary recalls using the Nutrition Data System software (NDS-R 1994-2006; University of Minnesota, Minneapolis, MN), conducted on random days over a 3-week period, stratified for weekend and weekdays.","Dietary intake assessed 24-hour telephone dietary recalls Nutrition Data System software (NDS-R 1994-2006; University Minnesota, Minneapolis, MN), conducted random days 3-week period, stratified weekend weekdays.",C0012155|C1512806|C1516048|C0450371|C0039457|C0012155|C0034770|C0028707|C1511726|C0449913|C0037585|C0057753|G0000000|C0041740|C0026183|G0000000|C0026405|C0004927|C0034656|C0439228|C0332174|C0439531|C0205363|C0680190|C0680189
The intervention does not appear to have had a positive longer‐term effect on fruit and vegetable consumption.,The intervention positive longer‐term fruit vegetable consumption.,G0000000|C0886296|C0439178|G0000000|C0016767|C0042440|C0009830
Primary and secondary efficacy endpoints: Kaplan-Meier estimates of time to progression and overall survival.,Primary secondary efficacy endpoints: Kaplan-Meier estimates time progression survival.,C0205225|C0027627|C1280519|C2349179|G0000000|C0750572|C0040223|C0242656|C0038952
"The results revealed intra-articular administration of TXA decreased not only blood loss, but also knee joint swelling after TKA.","The revealed intra-articular administration TXA decreased blood loss, knee joint swelling TKA.",G0000000|C0443289|C0442108|C0001554|G0000000|C0205216|C0005767|C1517945|C0022742|C0022417|C0013604|G0000000
